log_file,run_id,task_name,run_index,phase,scenario_name,scenario_type,delay_ms,requested_delay_ms,jitter_ms,loss_pct,bandwidth_kbit,main_effect_axis,match_id,side,success,rounds,reviewer_rejections,elapsed_seconds,total_tokens,quality_score,ground_truth_score,ground_truth_passed,retry_count,timeout_count,total_error_count,eval_mode,final_answer_length,n_messages
data_analysis__tier1_delay_extended__main_delay_d1200__run4__1f59bbd9.json,1f59bbd9,data_analysis,4,tier1_delay_extended,main_delay_d1200,main_effect,1200,1200,0,0,,delay,,,True,3,0,156.62,708,5,5,True,0,0,0,heuristic,2619,3
data_analysis__tier1_delay_extended__main_delay_d1200__run5__579f39af.json,579f39af,data_analysis,5,tier1_delay_extended,main_delay_d1200,main_effect,1200,1200,0,0,,delay,,,True,3,0,158.88,474,5,5,True,0,0,0,heuristic,1679,3
data_analysis__tier1_delay_extended__main_delay_d1500__run1__36c38f55.json,36c38f55,data_analysis,1,tier1_delay_extended,main_delay_d1500,main_effect,1500,1500,0,0,,delay,,,True,3,0,102.66,425,5,5,True,0,0,0,heuristic,1485,3
data_analysis__tier1_delay_extended__main_delay_d1500__run2__c36a374d.json,c36a374d,data_analysis,2,tier1_delay_extended,main_delay_d1500,main_effect,1500,1500,0,0,,delay,,,True,3,0,125.26,627,5,5,True,0,0,0,heuristic,2290,3
data_analysis__tier1_delay_extended__main_delay_d1500__run3__e8ec8e18.json,e8ec8e18,data_analysis,3,tier1_delay_extended,main_delay_d1500,main_effect,1500,1500,0,0,,delay,,,True,3,0,121.43,520,5,5,True,0,0,0,heuristic,1864,3
data_analysis__tier1_delay_extended__main_delay_d1500__run4__3f585c6b.json,3f585c6b,data_analysis,4,tier1_delay_extended,main_delay_d1500,main_effect,1500,1500,0,0,,delay,,,True,3,0,154.68,634,5,5,True,0,0,0,heuristic,2341,3
data_analysis__tier1_delay_extended__main_delay_d1500__run5__25289e7e.json,25289e7e,data_analysis,5,tier1_delay_extended,main_delay_d1500,main_effect,1500,1500,0,0,,delay,,,True,3,0,286.47,517,5,5,True,0,0,0,heuristic,1859,3
data_analysis__tier1_delay_extended__main_delay_d2000__run1__86578f63.json,86578f63,data_analysis,1,tier1_delay_extended,main_delay_d2000,main_effect,2000,2000,0,0,,delay,,,True,3,0,94.88,486,5,5,True,0,0,0,heuristic,1725,3
data_analysis__tier1_delay_extended__main_delay_d2000__run2__d27cd14b.json,d27cd14b,data_analysis,2,tier1_delay_extended,main_delay_d2000,main_effect,2000,2000,0,0,,delay,,,True,3,0,106.07,430,5,5,True,0,0,0,heuristic,1524,3
data_analysis__tier1_delay_extended__main_delay_d2000__run3__affe88d4.json,affe88d4,data_analysis,3,tier1_delay_extended,main_delay_d2000,main_effect,2000,2000,0,0,,delay,,,True,3,0,92.62,362,5,4,True,0,0,0,heuristic,1209,3
