log_file,run_id,task_name,run_index,phase,scenario_name,scenario_type,delay_ms,requested_delay_ms,jitter_ms,loss_pct,bandwidth_kbit,main_effect_axis,match_id,side,success,rounds,reviewer_rejections,elapsed_seconds,total_tokens,quality_score,ground_truth_score,ground_truth_passed,retry_count,timeout_count,total_error_count,eval_mode,final_answer_length,n_messages
planning_decision__tier8_fixed_timeout__none__t8_loss75__run5__47fd1f2d.json,47fd1f2d,planning_decision,5,tier8_fixed_timeout__none,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,851.72,152,5,4,True,0,0,0,heuristic,365,3
research_summary__tier8_fixed_timeout__none__t8_loss65__run1__a65f3c51.json,a65f3c51,research_summary,1,tier8_fixed_timeout__none,t8_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,271.72,193,5,3,False,0,0,0,heuristic,578,3
research_summary__tier8_fixed_timeout__none__t8_loss65__run2__4d9f6096.json,4d9f6096,research_summary,2,tier8_fixed_timeout__none,t8_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,254.72,267,5,3,False,0,0,0,heuristic,862,3
research_summary__tier8_fixed_timeout__none__t8_loss65__run3__cce583e7.json,cce583e7,research_summary,3,tier8_fixed_timeout__none,t8_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,664.71,269,5,3,False,0,0,0,heuristic,844,3
research_summary__tier8_fixed_timeout__none__t8_loss65__run4__503c55da.json,503c55da,research_summary,4,tier8_fixed_timeout__none,t8_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,287.35,236,5,5,True,0,0,0,heuristic,724,3
research_summary__tier8_fixed_timeout__none__t8_loss65__run5__00d66ee8.json,00d66ee8,research_summary,5,tier8_fixed_timeout__none,t8_loss65,main_effect,0,0,0,65,,loss,,,True,3,0,267.68,255,5,5,True,0,0,0,heuristic,806,3
research_summary__tier8_fixed_timeout__none__t8_loss70__run1__321c2458.json,321c2458,research_summary,1,tier8_fixed_timeout__none,t8_loss70,main_effect,0,0,0,70,,loss,,,True,6,1,1026.42,1158,5,5,True,0,0,1,heuristic,1244,6
research_summary__tier8_fixed_timeout__none__t8_loss70__run2__9a7445fe.json,9a7445fe,research_summary,2,tier8_fixed_timeout__none,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,389.41,214,5,3,False,0,0,0,heuristic,621,3
research_summary__tier8_fixed_timeout__none__t8_loss70__run3__665b2b27.json,665b2b27,research_summary,3,tier8_fixed_timeout__none,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,300.47,456,5,4,True,0,0,0,heuristic,1592,3
research_summary__tier8_fixed_timeout__none__t8_loss70__run4__14573831.json,14573831,research_summary,4,tier8_fixed_timeout__none,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,859.98,299,5,4,True,0,0,0,heuristic,982,3
research_summary__tier8_fixed_timeout__none__t8_loss70__run5__44b08429.json,44b08429,research_summary,5,tier8_fixed_timeout__none,t8_loss70,main_effect,0,0,0,70,,loss,,,True,3,0,570.01,221,5,3,False,0,0,0,heuristic,671,3
research_summary__tier8_fixed_timeout__none__t8_loss75__run1__7cd975b7.json,7cd975b7,research_summary,1,tier8_fixed_timeout__none,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,464.3,293,5,5,True,0,0,0,heuristic,949,3
research_summary__tier8_fixed_timeout__none__t8_loss75__run2__ffa00149.json,ffa00149,research_summary,2,tier8_fixed_timeout__none,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,477.0,320,5,3,False,0,0,0,heuristic,1094,3
research_summary__tier8_fixed_timeout__none__t8_loss75__run3__6be8464c.json,6be8464c,research_summary,3,tier8_fixed_timeout__none,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,1335.07,402,5,3,False,0,0,0,heuristic,1417,3
research_summary__tier8_fixed_timeout__none__t8_loss75__run4__bbb4225d.json,bbb4225d,research_summary,4,tier8_fixed_timeout__none,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,315.42,453,5,5,True,0,0,0,heuristic,1587,3
research_summary__tier8_fixed_timeout__none__t8_loss75__run5__17cb76e0.json,17cb76e0,research_summary,5,tier8_fixed_timeout__none,t8_loss75,main_effect,0,0,0,75,,loss,,,True,3,0,202.63,270,5,3,False,0,0,0,heuristic,887,3
