log_file,run_id,task_name,run_index,phase,scenario_name,scenario_type,delay_ms,requested_delay_ms,jitter_ms,loss_pct,bandwidth_kbit,main_effect_axis,match_id,side,success,rounds,reviewer_rejections,elapsed_seconds,total_tokens,quality_score,ground_truth_score,ground_truth_passed,retry_count,timeout_count,total_error_count,eval_mode,final_answer_length,n_messages
coding_task__three_day_combined_sample__combined_d0050_loss5_j025__run1__4d7d29a4.json,4d7d29a4,coding_task,1,three_day_combined_sample,combined_d0050_loss5_j025,combined,50,50,25,5,,,,,True,3,0,147.7,289,5,5,True,0,0,0,heuristic,941,3
coding_task__three_day_combined_sample__combined_d0100_loss15_j010__run1__d0596bce.json,d0596bce,coding_task,1,three_day_combined_sample,combined_d0100_loss15_j010,combined,100,100,10,15,,,,,True,3,0,153.26,312,5,5,True,0,0,0,heuristic,1016,3
coding_task__three_day_combined_sample__combined_d0100_loss1_j001__run1__09e55773.json,09e55773,coding_task,1,three_day_combined_sample,combined_d0100_loss1_j001,combined,100,100,1,1,,,,,True,3,0,160.66,269,5,5,True,0,0,0,heuristic,863,3
coding_task__three_day_combined_sample__combined_d0100_loss30_j015__run1__f504cb1a.json,f504cb1a,coding_task,1,three_day_combined_sample,combined_d0100_loss30_j015,combined,100,100,15,30,,,,,True,3,0,118.14,323,5,5,True,0,0,0,heuristic,1062,3
coding_task__three_day_combined_sample__combined_d0100_loss75_j025__run1__a9907e08.json,a9907e08,coding_task,1,three_day_combined_sample,combined_d0100_loss75_j025,combined,100,100,25,75,,,,,True,3,0,233.78,282,5,5,True,0,0,0,heuristic,912,3
coding_task__three_day_combined_sample__combined_d0150_loss20_j075__run1__56776862.json,56776862,coding_task,1,three_day_combined_sample,combined_d0150_loss20_j075,combined,150,150,75,20,,,,,True,3,0,115.34,328,5,5,True,0,0,0,heuristic,1080,3
coding_task__three_day_combined_sample__combined_d0150_loss50_j001__run1__46df7c34.json,46df7c34,coding_task,1,three_day_combined_sample,combined_d0150_loss50_j001,combined,150,150,1,50,,,,,True,3,0,184.08,262,5,5,True,0,0,0,heuristic,851,3
coding_task__three_day_combined_sample__combined_d0150_loss5_j050__run1__3cd6bb5c.json,3cd6bb5c,coding_task,1,three_day_combined_sample,combined_d0150_loss5_j050,combined,150,150,50,5,,,,,True,3,0,121.88,290,5,5,True,0,0,0,heuristic,938,3
coding_task__three_day_combined_sample__combined_d0200_loss15_j015__run1__af056f51.json,af056f51,coding_task,1,three_day_combined_sample,combined_d0200_loss15_j015,combined,200,200,15,15,,,,,True,3,0,232.0,266,5,5,True,0,0,0,heuristic,849,3
coding_task__three_day_combined_sample__combined_d0200_loss1_j010__run1__0eb98b50.json,0eb98b50,coding_task,1,three_day_combined_sample,combined_d0200_loss1_j010,combined,200,200,10,1,,,,,True,3,0,155.46,274,5,5,True,0,0,0,heuristic,876,3
